925075/6801;Nikola Danko;15.04.1999 11:40:24;5711;12
925156/9434;Zoltan Prokop;16.04.2011 7:28:24;4602;10
925199/7371;Andrej Florek;11.10.2009 12:02:24;5881;12
925282/3123;Radoslav Florek;17.03.1972 16:57:24;9134;19
925497/9120;Andrej Priemerny;03.11.1951 2:44:24;2113;5
925713/5333;Mia Siroky;02.05.1931 11:03:24;1946;4
925834/6082;Zuzana Vysoky;06.10.2008 22:52:24;1693;4
926059/2196;Michaela Kiska;20.03.1966 16:16:24;3236;7
926291/6374;Rastislav Lassak;24.12.1919 0:45:24;172;2
926395/1213;Michaela Iglar;28.07.1953 17:20:24;2012;5
926585/9200;Nikola Vojtassak;13.04.1946 10:58:24;8421;17
926816/1161;Andrej Florek;25.06.1955 20:39:24;1743;4
927009/9942;Petra Kiska;05.09.2017 17:27:24;7786;16
927071/1522;Darina Vysoky;13.08.1977 11:58:24;285;2
927201/8442;Anton Kiska;17.09.1999 4:03:24;8273;17
927355/4134;Darina Siroky;15.03.1926 15:24:24;486;2
927775/2348;Andrej Siroky;17.01.1943 21:40:24;4891;10
928032/4959;Jakub Zavodancik;22.08.2018 19:33:24;2087;5
928187/5212;Jakub Fico;19.04.1955 11:00:24;5902;12
928297/7783;Rastislav Nizky;13.02.2013 6:56:24;7241;15
928776/2619;Nikola Hruby;28.11.1923 23:34:24;2309;5
929003/3127;Sylvia Nizky;08.02.1982 22:43:24;1813;4
929128/6555;Michaela Liska;23.02.1949 6:39:24;5361;11
929203/4006;Sylvia Zavodancik;10.12.2014 19:44:24;292;2
929379/7186;Patricia Kocur;18.12.2005 17:03:24;1359;3
929658/5285;Radoslav Novak;25.03.2007 22:13:24;1664;4
929839/7290;Lukas Kiska;05.06.2012 16:03:24;1412;3
930030/4616;Sylvia Iglar;21.07.1925 12:11:24;2935;6
930144/1948;Juraj Iglar;22.06.1940 13:41:24;2732;6
930441/9709;Darina Florek;19.12.1968 10:07:24
930597/9085;Mia Kiska;19.09.1951 15:26:24;4119;9
930846/2314;Lukas Liska;12.05.1971 20:07:24;1909;4
931055/5712;Anton Kiska;06.02.1995 15:15:24;1842;4
931388/4627;Sylvia Lassak;19.02.1974 14:42:24;171;2
931475/9393;Jakub Prokop;26.04.1938 7:59:24;482;2
931734/4648;Lukas Vysoky;22.10.1931 22:16:24;8416;17
931936/7508;Vladimira Kocur;20.04.1954 16:10:24;3887;8
932098/9130;Jakub Stevuliak;29.07.1993 9:10:24;5878;12
932273/1858;Patricia Nizky;12.07.1989 18:17:24;7643;16
932494/9540;Michal Kocur;23.04.1984 13:25:24;4781;10
932585/8068;Peter Novak;21.05.1966 1:20:24;9006;19
932709/2431;Sylvia Kocur;12.07.1923 4:31:24;371;2
932857/5246;Petra Kocur;13.02.1929 10:45:24;1165;3
933000/9000;Michal Vysoky;20.08.1953 10:30:24
933098/3906;Peter Vysoky;26.10.2007 20:47:24;4897;10
933147/8658;Natalia Novak;27.09.1950 20:10:24;3783;8
933218/7523;Michaela Fico;17.07.1932 13:33:24;1372;3
933429/1824;Marek Fico;27.12.2006 20:42:24;3703;8
933636/2572;Radoslav Kiska;03.07.1967 21:25:24;8106;17
933844/9435;Radoslav Iglar;14.02.1983 12:02:24
934052/4093;Marek Siroky;17.05.1946 10:36:24;2858;6
934203/3661;Anton Kiska;05.03.1933 7:05:24;1753;4
934344/2325;Radoslav Vysoky;18.06.1951 8:36:24;8282;17
934649/2354;Michaela Novak;09.08.2016 6:31:24
934773/7719;Radoslav Mastny;18.12.1995 12:01:24;4091;9
935013/9329;Juraj Siroky;27.05.1933 22:28:24;4862;10
935204/2977;Darina Kiska;28.10.1965 7:11:24;8192;17
935540/6900;Rastislav Novak;08.10.1968 2:03:24;571;2
935870/8396;Darina Nizky;28.02.1927 9:15:24;1751;4
936016/3213;Zuzana Iglar;13.02.1920 22:56:24
936188/6970;Petra Fico;18.04.1932 2:27:24;4331;9
936429/6885;Darina Florek;07.09.1967 6:13:24;5683;12
936734/4920;Patricia Kocur;21.01.1984 7:45:24;767;2
936997/2774;Natalia Fico;13.10.1930 10:10:24;3339;7
937234/5420;Natalia Kocur;17.08.1938 2:45:24;4723;10
937474/5281;Rastislav Tenky;08.05.1977 0:38:24;2452;5
937622/7360;Darina Liska;09.04.1989 12:07:24;2614;6
937804/9028;Zuzana Liska;02.08.1992 11:38:24;4626;10
937892/1380;Petra Priemerny;18.07.1961 8:40:24
938125/9042;Lukas Liska;27.09.1934 7:45:24;7183;15
938298/4189;Zaneta Stevuliak;20.06.1983 17:40:24;4535;10
938346/9626;Patricia Iglar;31.05.1980 16:47:24;2334;5
938696/9863;Marek Lassak;23.01.1950 0:41:24;407;2
938711/4090;Juraj Vysoky;04.12.1932 1:30:24;2385;5
938719/7406;Juraj Siroky;19.02.1958 8:14:24;9122;19
938818/9716;Nikola Mastny;17.07.1963 0:56:24;7163;15
938953/4473;Marek Novak;05.01.1954 3:30:24;121;2
939142/6787;Anton Hruby;23.08.1923 13:00:24;3723;8
939391/4031;Natalia Stevuliak;19.02.1969 0:50:24;9671;20
939583/8748;Zuzana Tenky;25.08.1943 2:11:24;3762;8
939766/7940;Zaneta Stevuliak;02.03.1994 14:28:24;3093;7
939942/5952;Zoltan Jurovcik;07.10.1989 20:00:24;2064;5
940263/8033;Juraj Fico;08.06.1940 13:51:24;3302;7
940392/1606;Andrej Fico;16.11.1985 17:52:24;8351;17
940590/7152;Sylvia Zavodancik;01.03.1940 0:57:24;8114;17
940903/9611;Zoltan Kocur;20.12.1989 18:08:24;3973;8
941255/7317;Petra Jurovcik;26.10.1946 3:02:24;6061;13
941424/2611;Sylvia Nizky;06.07.1937 7:44:24;581;2
941516/9052;Lukas Prokop;20.02.1987 0:21:24;4199;9
941746/5127;Zuzana Zavodancik;11.10.1930 21:53:24;3670;8
942051/9302;Sylvia Lassak;04.05.1985 9:10:24;3654;8
942192/1116;Peter Priemerny;02.02.1936 15:18:24;4024;9
942298/8000;Michaela Kocur;13.09.2006 3:45:24;3025;7
942412/7321;Michal Iglar;07.10.1938 12:11:24;8967;18
942641/9845;Natalia Prokop;27.05.2005 2:46:24;5253;11
943005/8086;Petra Vojtassak;20.04.1992 8:43:24
943133/5708;Darina Vojtassak;23.09.1929 21:01:24;4955;10
943407/9858;Mia Danko;22.03.2003 19:38:24;832;2
943719/1218;Darina Priemerny;26.07.1922 23:49:24;4312;9
943828/6202;Patricia Tenky;19.02.1953 15:25:24;1614;4
943987/6333;Radoslav Mastny;05.03.1938 6:59:24;8414;17
944165/2861;Mia Danko;17.05.1962 19:45:24;602;2
944477/5956;Patricia Priemerny;25.09.1957 10:54:24;7581;16
944705/7674;Michal Nizky;23.04.2004 8:59:24;1652;4
944927/1866;Anton Hruby;25.02.1928 23:35:24;7795;16
945065/1359;Petra Prokop;29.04.1947 5:33:24;352;2
945258/2542;Gabriela Iglar;15.08.1990 14:21:24
945463/7116;Patricia Hruby;03.02.1941 15:59:24;3868;8
945910/6778;Zaneta Lassak;16.04.1930 11:14:24;7754;16
946078/4103;Zuzana Priemerny;14.02.1939 22:30:24
946356/6301;Zoltan Danko;22.11.1925 0:03:24;3054;7
946643/7426;Jakub Jurovcik;20.03.1978 11:45:24;579;2
946743/2685;Rastislav Florek;24.06.1987 11:24:24;3853;8
946806/9562;Peter Siroky;17.06.1923 4:39:24;6653;14
946860/1765;Natalia Jurovcik;06.01.1925 13:34:24
947011/3497;Michaela Nizky;31.10.1985 13:13:24;6642;14
947078/5742;Gabriela Jurovcik;26.09.1945 1:22:24;6477;13
947159/4457;Zoltan Iglar;23.06.1986 2:49:24
947221/3178;Radoslav Novak;23.09.1977 2:12:24;3313;7
947270/2874;Patricia Liska;04.08.1977 5:33:24
947348/3556;Lukas Stevuliak;11.05.1949 15:57:24
947397/3173;Sylvia Stevuliak;27.04.1986 10:43:24
947571/8294;Andrej Jurovcik;11.07.2018 22:40:24;5685;12
947751/9062;Gabriela Danko;18.11.1989 18:29:24;8526;18
947794/6894;Gabriela Jurovcik;15.05.1989 22:08:24;7354;15
947811/4571;Natalia Florek;25.05.1967 15:00:24;5886;12
947983/4444;Andrej Florek;11.12.1973 12:52:24;5452;11
948136/2715;Patricia Siroky;29.11.1922 7:04:24;4177;9
948195/3430;Zaneta Danko;03.11.1949 10:02:24
948218/4400;Lukas Nizky;11.08.2018 7:52:24;2067;5
948353/3262;Peter Florek;03.05.1963 13:37:24;2315;5
948500/7949;Sylvia Lassak;15.06.1973 0:11:24;6682;14
948747/5014;Rastislav Hruby;01.08.1991 7:00:24;3435;7
948954/1188;Radoslav Prokop;18.02.1928 15:22:24;7481;15
948982/5619;Juraj Florek;31.01.1971 13:09:24;2146;5
949039/6457;Nikola Nizky;02.01.1989 10:28:24;5311;11
949138/2912;Anton Fico;10.09.1947 12:50:24;5175;11
949269/3135;Mia Florek;06.05.2015 13:40:24
949373/2302;Anton Novak;26.09.1946 17:08:24;5890;12
949445/8332;Jakub Vojtassak;14.02.1986 16:19:24;2708;6
949599/7288;Marek Stevuliak;27.04.1984 13:57:24
949697/2006;Petra Fico;25.05.1939 9:22:24;6322;13
949815/6578;Lukas Iglar;30.01.1919 21:35:24;1352;3
950047/4748;Andrej Nizky;10.05.1979 5:12:24;2703;6
950126/7096;Anton Vojtassak;09.11.2004 2:32:24;3591;8
950315/6744;Radoslav Tenky;11.04.2004 3:30:24;6312;13
950500/1381;Anton Priemerny;22.01.1947 3:45:24;4823;10
950588/5590;Patricia Kiska;15.03.1931 17:54:24
950633/4838;Patricia Siroky;04.01.2014 19:02:24;7401;15
950703/5698;Andrej Zavodancik;25.03.1966 6:14:24;1248;3
951053/2289;Rastislav Priemerny;16.10.1954 23:33:24;3342;7
951166/4182;Radoslav Lassak;14.12.1975 14:38:24;4552;10
951416/5309;Andrej Jurovcik;09.03.2012 3:36:24;3124;7
951717/5827;Zoltan Prokop;03.10.1934 20:08:24;3438;7
951895/8494;Juraj Siroky;28.11.2009 20:06:24;4292;9
952012/8404;Mia Florek;01.08.2017 6:32:24;6511;14
952118/1652;Marek Prokop;09.04.1996 16:24:24
952220/9049;Juraj Lassak;10.04.2010 6:53:24;863;2
952388/5454;Nikola Fico;13.09.1965 4:19:24;6123;13
952536/3004;Gabriela Prokop;07.05.1919 19:08:24;5673;12
952709/3907;Marek Florek;20.05.1994 23:46:24;5125;11
952807/7696;Nikola Lassak;06.02.2011 2:48:24;2251;5
952905/4613;Marek Kiska;29.11.1925 1:29:24;1851;4
953047/7883;Lukas Hruby;09.05.1948 21:32:24
953141/2540;Patricia Siroky;06.01.1955 14:12:24
953274/3763;Jakub Iglar;11.09.1975 21:31:24;1622;4
953595/4852;Rastislav Mastny;01.07.1958 6:03:24;7031;15
953776/7505;Peter Siroky;15.06.1940 18:17:24;912;2
953987/3583;Nikola Vysoky;25.01.1983 18:05:24;5373;11
954142/6035;Zuzana Siroky;09.01.1981 8:06:24;6903;14
954166/8241;Gabriela Lassak;06.06.1920 9:44:24;6524;14
954284/7658;Darina Hruby;05.03.1929 15:40:24
954499/2183;Jakub Jurovcik;01.08.1957 17:46:24;5896;12
954565/6635;Patricia Stevuliak;10.05.1988 10:50:24;1599;4
954744/5394;Petra Stevuliak;18.11.2014 1:45:24;1798;4
954790/7025;Michal Nizky;12.12.1965 18:21:24;4230;9
954852/3728;Sylvia Liska;20.05.2011 15:14:24
955060/7670;Marek Vojtassak;14.02.1969 22:57:24;7578;16
955222/8275;Anton Danko;01.08.2014 18:01:24;7285;15
955299/5419;Darina Novak;18.07.2007 8:37:24;883;2
955486/6395;Rastislav Danko;20.04.1964 20:01:24;5181;11
955646/9351;Zaneta Novak;25.10.1953 8:12:24;3491;7
955839/2431;Zoltan Stevuliak;20.03.2016 13:08:24;3975;8
955859/1096;Anton Vojtassak;30.01.1944 10:26:24
955867/6797;Andrej Stevuliak;31.10.1979 13:04:24;2046;5
955880/9991;Patricia Hruby;31.08.1923 12:37:24;7951;16
955962/7968;Petra Novak;24.04.1982 17:43:24;3380;7
956087/2572;Rastislav Lassak;29.08.1933 3:46:24;9976;20
956182/3712;Anton Siroky;20.10.1996 13:46:24;4341;9
956259/4364;Patricia Fico;18.02.1986 6:52:24;9930;20
956308/4999;Rastislav Mastny;21.03.1941 14:53:24;7043;15
956343/7967;Natalia Zavodancik;30.03.1927 3:37:24;5345;11
956391/3408;Sylvia Stevuliak;08.06.2005 4:05:24;9382;19
956512/9104;Jakub Florek;30.03.1939 19:10:24;3542;8
956576/6080;Vladimira Zavodancik;26.02.1921 13:38:24;642;2
956638/7706;Mia Vysoky;31.12.1970 3:00:24;3722;8
956698/1191;Zuzana Priemerny;21.02.1967 18:59:24;4196;9
956725/3614;Sylvia Stevuliak;15.01.1934 1:03:24;5045;11
956749/4661;Darina Fico;16.04.1920 17:27:24;5523;12
956788/1142;Petra Lassak;10.05.2002 22:50:24;6870;14
956796/1663;Zuzana Vysoky;06.04.1978 15:13:24;5269;11
956854/8248;Natalia Liska;05.03.2010 23:16:24;6803;14
956913/5204;Zaneta Fico;15.04.1979 23:56:24;6977;14
956932/3272;Gabriela Liska;01.08.1938 1:43:24;6625;14
956975/7888;Vladimira Tenky;09.07.1977 6:47:24;1279;3
957037/7291;Lukas Vojtassak;14.10.1952 9:57:24;5434;11
957063/7949;Natalia Vysoky;12.03.1952 7:23:24;4681;10
957192/7660;Juraj Nizky;07.09.1976 7:20:24;1341;3
957249/9507;Zaneta Nizky;07.11.1975 13:59:24;3852;8
957425/9582;Andrej Nizky;27.05.1957 19:04:24;6663;14
957688/5443;Vladimira Prokop;18.12.2006 3:09:24;3792;8
957944/1039;Anton Iglar;20.12.2003 0:49:24;6753;14
957995/2207;Sylvia Danko;23.04.1949 17:46:24;1114;3
958232/6750;Michal Jurovcik;08.07.1972 23:26:24;5065;11
958372/2188;Jakub Hruby;01.04.2004 19:42:24
958482/8373;Michaela Kiska;19.03.1952 14:40:24;7081;15
958562/4977;Lukas Iglar;04.02.2007 6:28:24;302;2
958768/4824;Mia Hruby;16.10.1940 17:02:24;8931;18
959013/7079;Petra Hruby;13.05.1986 1:48:24;7720;16
959312/1025;Sylvia Florek;09.05.1950 13:53:24;3077;7
959434/6389;Michal Prokop;01.09.1976 23:59:24;3248;7
959660/3105;Natalia Kocur;11.10.1951 2:50:24;5601;12
959759/3255;Anton Mastny;02.10.1948 17:53:24;8248;17
959845/8270;Michal Iglar;12.09.1923 6:36:24;4921;10
959953/8156;Gabriela Lassak;03.10.1969 9:47:24;2248;5
960181/1067;Michaela Vysoky;13.11.1968 11:15:24;1304;3
960304/4967;Vladimira Fico;20.12.2011 11:55:24;5837;12
960459/7715;Lukas Florek;14.12.1988 5:13:24
960663/2027;Michaela Jurovcik;21.05.1997 4:29:24;1104;3
960689/7440;Juraj Fico;27.12.1940 19:42:24;3899;8
960773/1508;Petra Nizky;03.12.2012 6:28:24;1262;3
961017/3790;Mia Novak;22.08.1948 9:30:24;2279;5
961584/7575;Juraj Siroky;27.10.1941 6:54:24;5778;12
961820/1670;Radoslav Stevuliak;23.05.2016 20:28:24;5109;11
962175/6159;Marek Jurovcik;15.04.1925 14:35:24;1514;4
962435/3877;Jakub Tenky;04.08.1961 0:38:24;3593;8
962610/3167;Gabriela Novak;18.08.1951 1:57:24;4633;10
962805/7101;Lukas Tenky;27.08.1992 21:19:24;3972;8
962965/6505;Zuzana Liska;09.04.1965 3:15:24;1776;4
963099/5599;Natalia Iglar;14.03.2002 18:22:24;261;2
963190/3592;Darina Priemerny;01.06.1983 11:40:24;7022;15
963421/9693;Vladimira Priemerny;29.01.1989 11:59:24;3811;8
963524/3625;Juraj Novak;09.05.1935 16:57:24;6692;14
963719/3266;Andrej Iglar;13.03.1952 15:09:24;4527;10
963826/7144;Rastislav Kiska;26.10.1994 14:57:24;5271;11
963994/2653;Anton Mastny;13.07.1988 0:35:24;2087;5
964213/2327;Petra Vysoky;04.04.1929 15:48:24;3443;7
964404/9350;Zaneta Danko;20.04.1967 14:23:24;3692;8
964491/8695;Peter Priemerny;17.01.1952 16:00:24;5574;12
964633/9064;Michal Mastny;01.04.1994 20:23:24;3543;8
964762/7532;Michaela Priemerny;14.08.1988 14:18:24;9181;19
964945/4724;Petra Danko;19.06.2015 8:51:24;8777;18
965186/1573;Rastislav Novak;04.05.1936 22:38:24;2222;5
965391/6801;Gabriela Priemerny;24.03.1974 4:23:24;4903;10
965572/6156;Nikola Stevuliak;17.03.2004 12:31:24;7097;15
965646/6416;Sylvia Stevuliak;24.08.1928 2:32:24
965742/9513;Patricia Jurovcik;10.09.1987 9:03:24;1860;4
965763/8621;Radoslav Danko;28.09.2013 0:41:24;7076;15
965784/4117;Marek Lassak;23.10.1984 8:34:24;7773;16
965936/7201;Zaneta Stevuliak;10.01.1944 11:54:24;2329;5
966015/4539;Andrej Vysoky;18.01.1966 22:49:24;3431;7
966168/6112;Darina Fico;14.09.1991 10:03:24;481;2
966254/5747;Zaneta Jurovcik;24.11.1954 4:58:24;5231;11
966399/7108;Andrej Priemerny;30.04.1975 15:26:24;1180;3
966578/2056;Rastislav Siroky;05.11.1961 2:40:24;6312;13
966828/7834;Patricia Kocur;03.06.1933 22:57:24;5003;11
967076/6213;Vladimira Fico;24.06.2014 22:01:24;4232;9
967308/2334;Marek Hruby;29.05.1920 0:52:24;6951;14
967429/1928;Zaneta Vysoky;08.08.1937 16:08:24;1482;3
967561/4080;Vladimira Novak;10.12.1928 12:51:24;2447;5
967719/1717;Peter Zavodancik;25.07.1985 15:26:24
967935/2677;Patricia Priemerny;29.09.1927 15:24:24;3194;7
968228/7688;Mia Priemerny;07.05.1947 12:30:24;3205;7
968580/7978;Juraj Siroky;18.07.1930 6:20:24;7403;15
968758/2266;Andrej Fico;22.10.1945 16:07:24;5370;11
969025/4634;Nikola Florek;21.07.1949 4:30:24;2385;5
969313/2378;Patricia Nizky;01.07.1963 3:08:24;1301;3
969541/6704;Michaela Fico;25.05.1943 16:31:24;5680;12
969599/2567;Marek Siroky;24.01.1921 23:32:24;3121;7
969674/8339;Andrej Fico;13.09.1974 3:34:24;5131;11
969801/1401;Zaneta Kocur;08.02.2007 18:38:24;1676;4
970082/6028;Nikola Zavodancik;29.03.1925 0:46:24;2691;6
970143/7045;Mia Iglar;22.03.2002 11:36:24;4145;9
970375/7263;Radoslav Nizky;15.12.2017 4:44:24;4379;9
970514/7415;Nikola Stevuliak;08.07.1944 12:30:24;4021;9
970584/2229;Marek Danko;08.04.2015 6:52:24
970733/5074;Nikola Vojtassak;28.12.1922 22:18:24;1973;4
970822/6956;Vladimira Mastny;10.04.1984 18:53:24
970951/3281;Patricia Mastny;19.01.2005 11:26:24;5243;11
971019/4685;Peter Lassak;30.08.2014 15:32:24;8534;18
971131/5406;Zaneta Nizky;06.11.1994 1:39:24;4717;10
971220/5401;Michal Zavodancik;12.07.2010 5:27:24;1536;4
971305/6560;Petra Tenky;08.02.1933 5:47:24;5493;11
971424/7371;Mia Prokop;02.03.1995 17:30:24;2842;6
971503/1790;Rastislav Kocur;02.10.1953 15:40:24;6357;13
971545/6957;Jakub Stevuliak;30.05.2014 1:54:24
971600/4440;Radoslav Mastny;07.04.1999 17:19:24;5074;11
971717/4953;Michaela Vojtassak;30.12.2001 1:06:24
971865/3230;Peter Siroky;31.07.1982 9:17:24;3560;8
971899/6826;Michal Stevuliak;13.07.1971 16:54:24;3722;8
971991/5414;Marek Iglar;14.10.2010 18:28:24
972197/5795;Zuzana Lassak;02.02.2009 11:52:24;2004;5
972402/1406;Petra Liska;31.05.1987 4:13:24
972517/1225;Mia Kocur;26.07.1949 6:07:24;33;2
972729/2280;Marek Jurovcik;21.11.1960 18:26:24;1582;4
972810/4920;Mia Iglar;02.01.2007 15:07:24;5229;11
973182/8666;Peter Zavodancik;29.12.1941 17:15:24
973274/5979;Patricia Kocur;28.01.2010 6:51:24;8741;18
973418/2317;Mia Jurovcik;30.07.1962 13:23:24;5325;11
973472/4216;Lukas Prokop;31.10.1990 12:13:24;4605;10
973668/9719;Mia Liska;14.03.1956 8:07:24;4762;10
973787/6769;Anton Vysoky;09.06.1987 4:44:24;8262;17
973998/3734;Radoslav Kiska;16.09.1944 5:39:24;1268;3
974190/5124;Mia Liska;16.09.1997 7:46:24;8951;18
974574/9173;Natalia Mastny;09.01.1921 3:51:24;1292;3
974709/8569;Zuzana Iglar;19.12.1978 18:37:24;5813;12
974792/6856;Vladimira Fico;30.08.1959 4:38:24;2839;6
974842/4631;Vladimira Fico;16.09.1988 23:46:24;2344;5
974935/4513;Lukas Kocur;27.05.1919 12:17:24
975036/5865;Natalia Florek;27.04.2011 12:57:24;2735;6
975184/7242;Sylvia Danko;24.11.1940 8:47:24;9275;19
975264/9647;Zaneta Siroky;29.07.1963 16:30:24;7881;16
975410/7561;Rastislav Nizky;09.03.1940 3:49:24;5111;11
975510/5242;Andrej Lassak;27.02.1968 1:01:24;5401;11
975705/9530;Andrej Nizky;09.01.1927 18:26:24;4304;9
975848/8738;Zaneta Kocur;22.10.1938 6:07:24
975912/7239;Zuzana Florek;23.04.1986 3:18:24;3190;7
976001/8949;Darina Prokop;20.02.1945 17:23:24
976322/6734;Marek Kocur;18.08.1934 12:33:24;9721;20
976696/1971;Petra Mastny;12.10.1943 6:44:24;2343;5
976910/6553;Zaneta Nizky;28.03.1998 4:52:24;4941;10
977095/7106;Andrej Jurovcik;07.05.2012 12:36:24;3707;8
977315/8679;Vladimira Florek;04.12.2003 15:48:24;4324;9
977467/5520;Sylvia Danko;22.10.2009 1:46:24;204;2
977497/2848;Rastislav Danko;14.05.1980 7:55:24;6383;13
977624/9355;Patricia Tenky;13.05.2006 14:53:24;1472;3
977727/8113;Andrej Vojtassak;25.10.1947 1:17:24
977906/6035;Juraj Stevuliak;19.08.1987 12:01:24;4311;9
977930/1271;Patricia Lassak;17.06.2007 11:09:24;3704;8
977969/5393;Radoslav Iglar;03.05.1936 5:27:24;5792;12
978122/9111;Petra Prokop;26.02.1942 14:17:24;5548;12
978150/1750;Gabriela Florek;05.04.2015 10:21:24;5793;12
978347/9486;Darina Vysoky;12.03.1958 20:10:24;4045;9
978567/2451;Rastislav Liska;23.04.1994 21:33:24;8655;18
978773/2067;Sylvia Siroky;20.06.1956 11:15:24;2261;5
978962/6916;Zuzana Kiska;21.05.1959 5:06:24;7341;15
979056/7816;Rastislav Zavodancik;03.05.1998 18:51:24
979161/9126;Vladimira Prokop;30.05.1960 4:50:24;7341;15
979384/1273;Gabriela Iglar;01.08.1954 21:38:24;4231;9
979589/5535;Michaela Hruby;09.05.1957 5:33:24;902;2
979641/4634;Andrej Zavodancik;01.08.1923 3:56:24
979782/9276;Darina Siroky;31.07.1989 0:46:24;4121;9
980109/8362;Sylvia Lassak;30.12.2000 20:34:24;8506;18
980366/5195;Gabriela Stevuliak;08.01.1984 0:13:24;3803;8
980501/2057;Juraj Vojtassak;31.08.1975 23:36:24;2432;5
980689/7482;Andrej Nizky;05.08.2002 20:13:24;9206;19
980812/6614;Lukas Kiska;01.06.1920 4:53:24
980921/8563;Peter Florek;06.03.1997 17:46:24;5565;12
981151/8638;Gabriela Iglar;31.10.1970 8:55:24
981316/8186;Gabriela Priemerny;13.07.1970 15:01:24;3911;8
981532/7943;Zaneta Lassak;20.03.2007 23:15:24
981808/9833;Natalia Priemerny;13.05.1991 9:48:24;825;2
982257/1698;Michal Tenky;19.02.2000 8:36:24;3683;8
982333/2991;Petra Kiska;04.09.2013 3:24:24;1293;3
982535/9895;Vladimira Vysoky;28.07.1999 2:42:24;3129;7
982886/9693;Anton Kocur;23.05.1949 16:23:24;2842;6
983408/6338;Peter Tenky;20.02.1957 10:47:24;1920;4
983540/5705;Rastislav Florek;18.11.1937 9:52:24;6624;14
983743/1623;Vladimira Danko;07.06.1931 12:02:24;4077;9
983925/9220;Michal Jurovcik;30.04.1945 20:48:24;5355;11
984115/9607;Gabriela Danko;03.10.1958 2:19:24;3791;8
984273/2156;Marek Hruby;24.04.2003 13:58:24
984430/5777;Sylvia Tenky;19.10.1960 16:08:24;6133;13
984584/2306;Michal Vysoky;10.05.1946 3:03:24;4383;9
984751/6596;Lukas Novak;27.04.1921 10:53:24
984909/4869;Zuzana Prokop;08.09.1992 16:18:24
985032/7164;Radoslav Nizky;13.03.1923 4:54:24;4193;9
985290/7351;Michaela Vojtassak;24.01.2007 18:50:24;3534;8
985469/3242;Michaela Prokop;23.05.2005 18:14:24;1332;3
985667/2532;Petra Lassak;30.07.1989 11:59:24;3701;8
985782/1626;Sylvia Hruby;08.02.1979 9:06:24;4102;9
985874/3625;Vladimira Kocur;25.06.1934 20:13:24;3704;8
985932/7858;Nikola Lassak;28.03.1998 5:25:24;3092;7
986044/9805;Marek Iglar;05.11.1941 9:08:24;8181;17
986227/6288;Vladimira Iglar;22.10.1983 14:47:24;5391;11
986295/5640;Lukas Vojtassak;28.01.1942 3:03:24;4463;9
986380/8336;Darina Novak;26.09.1931 6:59:24;7793;16
986594/7166;Natalia Lassak;14.04.2003 19:58:24;5015;11
986754/5330;Michaela Fico;24.02.1951 13:46:24;7673;16
986875/7528;Marek Jurovcik;07.07.1969 23:54:24;8261;17
987002/3193;Gabriela Nizky;06.08.1944 3:56:24;6925;14
987016/5798;Zoltan Prokop;13.04.1925 23:35:24;8313;17
987322/2804;Sylvia Florek;15.06.1982 23:15:24
987453/3605;Darina Nizky;03.01.1936 15:08:24;3928;8
987770/6412;Mia Danko;16.12.1943 21:19:24;1146;3
988218/8923;Lukas Vysoky;25.10.1988 22:04:24;6148;13
988708/5060;Petra Fico;26.10.1965 6:44:24;2134;5
989077/7692;Radoslav Kocur;18.06.2014 4:37:24;1343;3
989468/4606;Andrej Vysoky;07.08.1929 0:04:24;5461;11
989636/9059;Petra Priemerny;27.04.1955 17:02:24;7275;15
989887/9737;Radoslav Prokop;05.05.1974 0:50:24;5581;12
990054/5463;Anton Nizky;18.09.1933 5:51:24;3042;7
990175/5189;Natalia Kiska;09.12.1958 18:12:24;674;2
990283/6997;Michaela Jurovcik;27.11.1941 22:01:24;7104;15
990565/9208;Petra Danko;24.09.1930 20:37:24;2371;5
990718/6924;Andrej Jurovcik;21.08.1963 19:05:24;5984;12
990924/5646;Nikola Novak;07.06.2003 14:05:24;6918;14
991029/8372;Radoslav Iglar;13.03.1985 0:28:24;4857;10
991164/4501;Patricia Priemerny;01.08.1997 19:39:24
991271/1185;Michal Mastny;05.07.1933 11:12:24;3105;7
991595/3797;Gabriela Jurovcik;23.10.1965 19:12:24
991769/3740;Patricia Jurovcik;30.09.1984 18:23:24;2553;6
992018/1792;Rastislav Vojtassak;04.10.1942 17:29:24;7441;15
992132/7529;Mia Prokop;05.05.1982 19:19:24
992218/8792;Jakub Mastny;29.11.1934 22:06:24;375;2
992295/5049;Michaela Tenky;07.07.1937 22:27:24;2993;6
992428/6348;Mia Fico;11.02.2016 18:29:24;7171;15
992827/6364;Petra Liska;30.05.1957 10:04:24;504;2
992958/8332;Vladimira Mastny;25.12.1995 3:41:24
993178/1705;Michaela Priemerny;14.09.1931 5:19:24;3052;7
993445/6854;Mia Priemerny;28.06.1993 10:24:24;8031;17
993560/4094;Petra Vysoky;25.08.1952 13:07:24;4341;9
993724/4807;Michaela Nizky;15.01.1935 0:25:24;7004;15
993821/6354;Juraj Liska;03.04.1968 4:29:24;6894;14
993920/5451;Darina Mastny;27.04.1947 6:47:24;1443;3
994095/4743;Radoslav Florek;14.01.1958 14:06:24;7635;16
994322/8294;Darina Zavodancik;27.11.1969 4:40:24;7091;15
994432/4885;Peter Tenky;06.01.1935 15:47:24;7802;16
994551/5488;Zoltan Novak;23.12.2002 12:49:24;3163;7
994716/6909;Darina Tenky;08.01.2014 20:22:24;9404;19
